CUSTOMER_ID,TRANSACTION_TIME,AMOUNT,PRODUCT_CATEGORY,CHANNEL
CUST_00257,2025-10-28 14:59:50.000,82.63,Groceries,web
CUST_00257,2025-04-13 06:50:32.000,169.40,Groceries,web
CUST_00257,2024-11-24 17:42:19.000,385.06,Apparel,in-store
CUST_00257,2024-12-09 00:22:53.000,105.57,Health & Beauty,in-store
CUST_00257,2025-05-24 04:54:29.000,210.46,Health & Beauty,mobile
CUST_00257,2025-03-03 15:41:00.000,133.49,Groceries,web
CUST_00257,2025-04-03 06:52:20.000,131.29,Groceries,web
CUST_00257,2025-01-11 16:12:48.000,157.40,Groceries,mobile
CUST_00257,2025-10-02 17:33:33.000,1585.00,Electronics,in-store
CUST_00257,2025-09-28 12:19:00.000,147.76,Electronics,web
CUST_00257,2024-11-22 03:21:19.000,170.40,Groceries,web
CUST_00257,2025-06-13 23:27:57.000,375.89,Apparel,web
CUST_00257,2024-07-15 23:55:17.000,899.11,Electronics,in-store
CUST_00257,2024-12-03 21:39:41.000,1204.45,Electronics,web
CUST_00257,2024-09-25 10:51:59.000,239.27,Apparel,mobile
CUST_00257,2025-05-20 13:50:42.000,87.92,Groceries,web
CUST_00257,2025-10-30 11:27:01.000,48.16,Groceries,web
CUST_00257,2024-07-02 04:32:56.000,29.54,Groceries,web
CUST_00257,2025-09-16 18:03:06.000,55.46,Groceries,mobile
CUST_00257,2025-01-17 03:59:30.000,60.98,Groceries,web
CUST_00257,2025-01-06 21:45:35.000,299.88,Health & Beauty,web
CUST_00257,2025-04-23 04:47:37.000,40.58,Health & Beauty,mobile
CUST_00257,2024-10-08 04:10:54.000,133.68,Health & Beauty,web
CUST_00257,2025-01-08 21:32:24.000,71.21,Groceries,in-store
CUST_00257,2025-11-14 15:50:48.000,31.88,Groceries,mobile
CUST_00257,2025-04-27 05:56:38.000,176.46,Groceries,in-store
CUST_00257,2025-06-06 22:16:40.000,74.76,Groceries,in-store
CUST_00257,2024-12-09 20:40:46.000,1623.20,Electronics,in-store
CUST_00257,2025-03-08 13:34:36.000,174.13,Groceries,web
CUST_00257,2024-09-17 17:37:37.000,1093.15,Electronics,in-store
CUST_00257,2025-11-15 06:53:30.000,233.29,Health & Beauty,in-store
CUST_00257,2025-12-16 11:31:12.000,159.28,Groceries,web
CUST_00257,2024-10-14 01:15:34.000,108.18,Health & Beauty,in-store
CUST_00257,2025-07-11 14:40:16.000,108.17,Health & Beauty,mobile
CUST_00257,2025-07-30 03:12:55.000,444.52,Apparel,web
CUST_00257,2024-07-15 02:46:32.000,428.96,Apparel,in-store
CUST_00257,2024-09-19 20:24:31.000,220.43,Apparel,mobile
CUST_00257,2024-11-02 00:22:58.000,733.90,Electronics,in-store
CUST_00257,2025-07-20 12:27:41.000,28.64,Groceries,web
CUST_00257,2025-08-31 00:52:31.000,165.33,Groceries,web
CUST_00257,2025-10-09 02:21:50.000,379.45,Home & Garden,web
CUST_00257,2025-09-30 22:20:49.000,579.77,Home & Garden,in-store
CUST_00257,2025-09-12 13:23:33.000,193.92,Groceries,web
CUST_00257,2025-07-22 08:53:38.000,240.15,Health & Beauty,web
CUST_00257,2025-03-09 09:57:12.000,670.76,Home & Garden,mobile
CUST_00257,2025-07-11 07:09:10.000,234.09,Apparel,web
CUST_00257,2025-06-13 01:01:10.000,52.91,Groceries,web
CUST_00257,2025-12-30 11:58:05.000,188.45,Groceries,web
CUST_00257,2025-06-11 12:26:59.000,104.18,Groceries,in-store
CUST_00257,2025-05-27 18:02:36.000,40.76,Groceries,web
CUST_00257,2025-12-23 02:14:33.000,659.96,Electronics,web
CUST_00257,2024-10-18 15:23:30.000,184.27,Groceries,web
CUST_00257,2024-08-10 10:18:50.000,27.52,Groceries,in-store
CUST_00257,2025-02-12 10:03:58.000,79.26,Electronics,in-store
CUST_00257,2024-07-30 05:23:37.000,91.61,Groceries,web
CUST_00257,2024-10-07 22:34:56.000,109.22,Health & Beauty,web
CUST_00257,2025-06-15 15:31:05.000,427.34,Electronics,web
CUST_00257,2025-02-02 15:56:53.000,123.55,Groceries,in-store
CUST_00257,2024-10-27 05:08:42.000,129.41,Groceries,web
CUST_00257,2025-04-12 13:52:08.000,1634.11,Electronics,mobile
CUST_00257,2025-09-27 01:34:53.000,161.86,Health & Beauty,web
CUST_00257,2025-06-24 02:05:24.000,160.72,Groceries,in-store
CUST_00257,2024-11-14 22:39:34.000,31.86,Groceries,mobile
CUST_00257,2025-07-02 10:42:14.000,692.30,Electronics,web
CUST_00257,2024-09-17 20:59:37.000,161.84,Groceries,web
CUST_00257,2025-06-09 00:15:08.000,19.96,Groceries,mobile
CUST_00257,2024-12-10 18:28:00.000,119.09,Groceries,web
CUST_00257,2025-06-19 03:18:15.000,11.87,Groceries,in-store
CUST_00257,2024-09-09 18:39:18.000,56.86,Health & Beauty,in-store
CUST_00257,2024-08-17 12:32:48.000,184.51,Groceries,web
CUST_00257,2025-08-29 00:53:34.000,133.99,Groceries,in-store
CUST_00257,2025-12-05 10:37:06.000,456.88,Apparel,web
CUST_00257,2025-02-08 15:35:10.000,130.35,Groceries,in-store
CUST_00257,2025-10-09 19:34:25.000,191.75,Groceries,in-store
CUST_00257,2025-03-11 11:12:47.000,15.98,Home & Garden,web
CUST_00257,2024-07-25 15:27:21.000,286.88,Electronics,web
CUST_00257,2024-12-13 05:44:52.000,214.74,Health & Beauty,in-store
CUST_00257,2025-03-28 14:55:31.000,233.05,Health & Beauty,web
CUST_00257,2024-08-09 19:00:50.000,297.97,Apparel,web
CUST_00257,2024-10-14 09:47:54.000,112.31,Home & Garden,web
CUST_00257,2025-06-15 08:03:05.000,50.71,Groceries,web
CUST_00257,2024-08-04 19:16:11.000,113.28,Health & Beauty,in-store
CUST_00257,2025-06-26 06:10:31.000,114.46,Groceries,web
CUST_00257,2025-08-12 10:12:15.000,221.52,Health & Beauty,web
CUST_00257,2025-04-20 16:20:28.000,842.39,Electronics,in-store
CUST_00257,2024-09-03 09:11:57.000,176.04,Apparel,web
CUST_00257,2025-09-06 08:34:11.000,283.30,Apparel,in-store
CUST_00257,2024-08-22 23:13:22.000,20.83,Health & Beauty,web
CUST_00257,2025-05-22 03:58:14.000,182.24,Groceries,web
CUST_00257,2025-09-15 00:19:06.000,157.36,Groceries,web
CUST_00257,2025-10-01 11:24:47.000,110.71,Groceries,in-store
CUST_00257,2024-12-09 18:47:05.000,324.59,Electronics,web
CUST_00257,2024-08-03 23:14:25.000,447.48,Home & Garden,in-store
CUST_00257,2024-11-30 20:50:44.000,55.97,Home & Garden,in-store
CUST_00257,2024-10-31 10:25:32.000,173.57,Groceries,in-store
CUST_00257,2025-02-20 14:41:03.000,289.09,Health & Beauty,in-store
CUST_00257,2025-08-18 08:56:54.000,15.90,Groceries,mobile
CUST_00257,2025-01-21 12:13:14.000,77.69,Health & Beauty,web
CUST_00257,2025-03-23 04:48:37.000,121.20,Health & Beauty,web
CUST_00257,2025-04-16 07:09:44.000,84.26,Groceries,in-store
CUST_00257,2024-10-04 00:07:20.000,175.21,Groceries,web
CUST_00257,2025-04-18 09:07:55.000,550.50,Home & Garden,web
CUST_00257,2024-09-25 07:46:05.000,190.70,Groceries,in-store
CUST_00258,2025-08-29 08:48:50.000,253.67,Home & Garden,mobile
CUST_00258,2025-05-26 13:33:16.000,454.99,Apparel,mobile
CUST_00258,2025-03-03 05:34:09.000,651.25,Home & Garden,mobile
CUST_00258,2024-09-20 16:27:19.000,278.53,Health & Beauty,mobile
CUST_00258,2024-07-29 22:23:46.000,101.68,Health & Beauty,in-store
CUST_00258,2025-08-18 10:07:08.000,490.13,Home & Garden,mobile
CUST_00258,2025-04-17 21:06:40.000,125.94,Groceries,mobile
CUST_00258,2025-03-29 09:26:35.000,1372.67,Electronics,web
CUST_00258,2025-12-30 09:49:21.000,82.22,Electronics,mobile
CUST_00258,2024-07-18 00:32:08.000,439.29,Home & Garden,web
CUST_00258,2024-10-26 04:28:19.000,63.11,Home & Garden,mobile
CUST_00258,2025-12-21 02:32:30.000,196.44,Home & Garden,mobile
CUST_00258,2025-08-19 12:09:21.000,31.49,Health & Beauty,in-store
CUST_00258,2025-09-20 13:03:50.000,146.63,Groceries,in-store
CUST_00258,2024-07-09 20:11:15.000,249.88,Health & Beauty,mobile
CUST_00258,2025-12-01 01:22:37.000,104.90,Apparel,mobile
CUST_00258,2024-08-28 12:39:15.000,211.27,Apparel,mobile
CUST_00258,2025-11-23 06:18:25.000,166.39,Apparel,web
CUST_00258,2025-04-03 12:30:42.000,34.77,Groceries,in-store
CUST_00258,2025-06-13 02:22:29.000,38.37,Health & Beauty,mobile
CUST_00258,2025-06-27 01:27:29.000,224.20,Health & Beauty,web
CUST_00258,2025-10-11 01:04:48.000,12.92,Health & Beauty,web
CUST_00258,2025-06-23 23:34:12.000,386.54,Apparel,in-store
CUST_00258,2025-04-13 07:02:07.000,228.41,Health & Beauty,mobile
CUST_00258,2024-07-31 13:55:45.000,72.69,Health & Beauty,in-store
CUST_00258,2024-10-25 05:07:22.000,292.17,Electronics,web
CUST_00258,2024-08-27 04:19:06.000,140.01,Apparel,mobile
CUST_00258,2025-12-04 00:48:38.000,76.68,Apparel,in-store
CUST_00258,2025-10-31 05:23:54.000,517.63,Home & Garden,web
CUST_00258,2024-12-27 18:37:09.000,1555.74,Electronics,mobile
CUST_00258,2025-11-06 18:36:50.000,36.27,Health & Beauty,mobile
CUST_00258,2025-12-14 01:37:41.000,87.41,Health & Beauty,mobile
CUST_00258,2025-11-15 07:27:03.000,147.05,Health & Beauty,in-store
CUST_00258,2025-06-09 08:22:18.000,263.89,Electronics,mobile
CUST_00258,2024-12-23 23:00:52.000,11.23,Health & Beauty,mobile
CUST_00258,2025-04-29 23:01:27.000,655.70,Electronics,web
CUST_00258,2025-09-07 21:02:37.000,1052.88,Electronics,mobile
CUST_00258,2024-11-05 08:25:46.000,35.14,Health & Beauty,mobile
CUST_00258,2024-10-20 08:57:07.000,272.21,Health & Beauty,mobile
CUST_00258,2024-07-05 03:25:47.000,44.08,Groceries,web
CUST_00258,2025-05-04 07:18:17.000,147.49,Health & Beauty,web
CUST_00258,2024-12-16 13:53:58.000,488.83,Electronics,mobile
CUST_00258,2025-09-10 22:15:12.000,435.79,Home & Garden,web
CUST_00258,2024-11-25 23:25:54.000,68.66,Groceries,in-store
CUST_00258,2025-08-01 20:00:59.000,24.63,Groceries,in-store
CUST_00258,2025-01-09 10:54:26.000,1660.54,Electronics,mobile
CUST_00258,2025-05-30 08:23:46.000,115.96,Health & Beauty,mobile
CUST_00258,2024-12-31 20:14:16.000,223.20,Apparel,mobile
CUST_00258,2025-05-14 03:41:35.000,13.60,Groceries,mobile
CUST_00258,2025-09-02 10:09:45.000,92.96,Health & Beauty,mobile
CUST_00258,2025-05-06 23:38:12.000,163.76,Groceries,in-store
CUST_00258,2025-09-17 20:32:32.000,87.46,Groceries,mobile
CUST_00258,2025-05-14 08:53:42.000,228.54,Health & Beauty,in-store
CUST_00258,2024-08-19 14:58:34.000,39.95,Health & Beauty,mobile
CUST_00258,2024-10-14 05:46:05.000,387.80,Apparel,in-store
CUST_00258,2025-10-29 04:39:04.000,1192.62,Electronics,web
CUST_00258,2025-09-02 09:12:24.000,199.25,Electronics,mobile
CUST_00258,2024-09-13 15:38:14.000,378.76,Apparel,mobile
CUST_00258,2024-12-28 04:31:48.000,90.04,Apparel,in-store
CUST_00258,2024-07-10 03:08:33.000,323.07,Home & Garden,in-store
CUST_00258,2025-09-27 14:09:57.000,18.91,Health & Beauty,mobile
CUST_00258,2025-10-11 00:15:34.000,828.23,Electronics,in-store
CUST_00258,2025-07-09 21:14:53.000,227.97,Health & Beauty,in-store
CUST_00258,2025-07-27 18:50:18.000,152.39,Health & Beauty,web
CUST_00258,2025-03-03 23:11:14.000,180.31,Health & Beauty,in-store
CUST_00258,2025-06-18 10:27:38.000,102.04,Groceries,in-store
CUST_00258,2025-11-14 06:14:26.000,766.53,Electronics,web
CUST_00258,2025-09-29 21:03:40.000,97.59,Health & Beauty,mobile
CUST_00258,2024-08-05 02:49:46.000,420.89,Apparel,mobile
CUST_00258,2025-07-07 04:09:08.000,260.01,Health & Beauty,mobile
CUST_00258,2025-08-14 17:09:17.000,387.81,Electronics,mobile
CUST_00258,2025-09-05 05:56:08.000,109.12,Groceries,mobile
CUST_00258,2024-08-27 14:34:27.000,153.49,Health & Beauty,web
CUST_00258,2024-10-10 23:34:01.000,471.18,Apparel,in-store
CUST_00258,2024-08-23 22:09:40.000,555.59,Home & Garden,mobile
CUST_00258,2025-08-18 03:31:28.000,53.80,Apparel,in-store
CUST_00258,2025-04-12 03:59:08.000,52.89,Electronics,mobile
CUST_00258,2024-12-17 06:57:44.000,13.53,Groceries,mobile
CUST_00258,2025-12-11 08:16:14.000,121.63,Apparel,web
CUST_00258,2024-09-29 22:34:19.000,373.90,Electronics,mobile
CUST_00258,2025-08-15 19:27:54.000,144.37,Health & Beauty,mobile
CUST_00258,2024-09-03 22:13:06.000,16.76,Health & Beauty,web
CUST_00258,2025-12-23 17:54:22.000,218.61,Home & Garden,mobile
CUST_00258,2024-11-09 20:41:55.000,791.33,Home & Garden,mobile
CUST_00258,2025-12-19 13:54:55.000,332.72,Apparel,in-store
CUST_00258,2025-09-21 07:09:10.000,1130.45,Electronics,mobile
CUST_00258,2024-11-11 18:32:51.000,342.42,Home & Garden,mobile
CUST_00258,2024-10-15 20:35:01.000,240.74,Health & Beauty,mobile
CUST_00258,2025-12-11 03:46:08.000,452.04,Home & Garden,in-store
CUST_00258,2025-12-02 12:59:25.000,100.48,Health & Beauty,web
CUST_00258,2025-10-10 09:57:10.000,97.96,Health & Beauty,mobile
CUST_00258,2025-07-29 15:12:22.000,212.15,Apparel,mobile
CUST_00258,2025-08-20 16:40:31.000,12.39,Groceries,mobile
CUST_00258,2024-07-03 11:26:27.000,123.66,Electronics,in-store
CUST_00258,2024-11-06 17:36:42.000,765.06,Home & Garden,web
CUST_00258,2025-02-03 07:58:48.000,37.24,Apparel,in-store
CUST_00258,2024-07-29 04:35:45.000,423.94,Electronics,web
CUST_00258,2024-07-23 09:52:10.000,189.46,Apparel,web
CUST_00258,2025-07-09 09:50:38.000,37.62,Health & Beauty,mobile
CUST_00258,2024-11-18 07:10:26.000,187.14,Groceries,in-store
CUST_00258,2025-02-11 09:38:19.000,286.82,Health & Beauty,mobile
CUST_00258,2024-12-14 05:41:15.000,523.17,Home & Garden,in-store
CUST_00258,2025-01-11 03:03:11.000,182.55,Apparel,mobile
CUST_00258,2024-11-02 01:37:24.000,258.19,Home & Garden,mobile
CUST_00258,2024-07-15 13:10:29.000,256.42,Health & Beauty,mobile
CUST_00258,2025-09-16 05:30:58.000,222.57,Apparel,web
CUST_00258,2025-03-03 15:00:28.000,25.42,Groceries,mobile
CUST_00258,2025-10-15 15:28:22.000,39.77,Health & Beauty,mobile
CUST_00258,2025-01-13 06:53:35.000,674.52,Home & Garden,in-store
CUST_00258,2025-04-09 08:26:16.000,171.57,Groceries,in-store
CUST_00258,2025-10-18 20:18:41.000,93.22,Health & Beauty,web
CUST_00258,2024-09-29 06:38:32.000,402.35,Apparel,mobile
CUST_00258,2025-12-01 19:38:45.000,72.00,Groceries,web
CUST_00258,2024-10-23 00:07:27.000,125.92,Groceries,in-store
CUST_00258,2025-12-11 18:02:57.000,135.52,Health & Beauty,in-store
CUST_00258,2025-04-26 06:05:32.000,75.24,Apparel,web
CUST_00258,2024-08-09 16:56:43.000,13.17,Groceries,web
CUST_00258,2025-12-07 15:11:19.000,401.59,Apparel,in-store
CUST_00258,2025-01-23 04:28:54.000,334.20,Apparel,in-store
CUST_00258,2025-07-29 21:45:38.000,135.95,Health & Beauty,mobile
CUST_00258,2025-05-15 08:51:08.000,150.81,Electronics,mobile
CUST_00258,2025-09-08 02:23:36.000,147.14,Groceries,mobile
CUST_00258,2024-12-01 15:47:08.000,109.13,Health & Beauty,web
CUST_00258,2025-10-09 07:26:01.000,422.64,Apparel,mobile
CUST_00258,2025-07-21 15:32:03.000,1295.13,Electronics,mobile
CUST_00258,2025-11-28 00:32:00.000,97.17,Health & Beauty,mobile
CUST_00258,2024-10-10 19:34:03.000,36.29,Health & Beauty,mobile
CUST_00258,2024-10-16 05:26:20.000,179.88,Apparel,mobile
CUST_00258,2025-07-01 19:18:32.000,103.13,Apparel,mobile
CUST_00258,2025-04-11 21:54:23.000,1166.95,Electronics,mobile
CUST_00258,2024-12-20 08:18:12.000,100.24,Groceries,mobile
CUST_00258,2025-09-06 02:38:02.000,119.64,Apparel,mobile
CUST_00258,2025-04-18 11:43:35.000,201.60,Apparel,mobile
CUST_00258,2025-01-01 11:40:38.000,80.35,Groceries,in-store
CUST_00258,2025-10-04 17:52:22.000,199.88,Health & Beauty,in-store
CUST_00258,2024-08-28 10:11:14.000,135.04,Health & Beauty,mobile
CUST_00258,2024-12-01 18:15:43.000,304.62,Apparel,mobile
CUST_00258,2025-12-21 09:11:20.000,417.03,Home & Garden,web
CUST_00258,2024-09-01 22:03:12.000,268.41,Home & Garden,in-store
CUST_00258,2025-07-16 03:19:06.000,410.69,Home & Garden,in-store
CUST_00258,2025-05-15 20:12:48.000,1508.24,Electronics,in-store
CUST_00258,2024-12-21 10:28:59.000,196.16,Groceries,in-store
CUST_00258,2025-04-15 08:31:35.000,163.62,Groceries,in-store
CUST_00258,2025-12-14 05:40:29.000,115.81,Groceries,in-store
CUST_00258,2024-10-26 10:50:50.000,19.82,Health & Beauty,in-store
CUST_00258,2025-05-27 20:08:31.000,1647.87,Electronics,in-store
CUST_00258,2025-10-18 10:26:27.000,494.48,Apparel,mobile
CUST_00258,2024-12-12 09:52:19.000,560.49,Electronics,mobile
CUST_00258,2025-05-21 10:20:38.000,246.67,Health & Beauty,mobile
CUST_00258,2024-10-09 22:53:11.000,138.49,Health & Beauty,mobile
CUST_00258,2024-07-19 08:33:10.000,1759.31,Electronics,web
CUST_00258,2024-09-09 23:48:16.000,54.41,Apparel,mobile
CUST_00258,2024-10-03 05:43:53.000,362.27,Apparel,mobile
CUST_00258,2025-05-11 19:35:17.000,493.45,Electronics,in-store
CUST_00258,2024-08-30 05:04:02.000,1452.74,Electronics,web
CUST_00258,2025-04-16 22:25:47.000,88.89,Health & Beauty,in-store
CUST_00258,2024-12-10 06:34:15.000,48.36,Apparel,web
CUST_00258,2025-09-26 04:10:50.000,116.01,Health & Beauty,mobile
CUST_00258,2025-04-10 20:23:37.000,42.60,Health & Beauty,web
CUST_00258,2024-08-28 18:18:05.000,173.72,Apparel,mobile
CUST_00258,2025-03-16 12:17:59.000,270.30,Apparel,web
CUST_00258,2025-02-16 11:17:57.000,74.52,Health & Beauty,in-store
CUST_00258,2025-08-02 03:33:25.000,53.53,Groceries,mobile
CUST_00258,2024-08-22 06:32:12.000,442.69,Home & Garden,mobile
CUST_00258,2025-01-22 21:47:48.000,338.57,Apparel,in-store
CUST_00258,2025-06-06 21:17:33.000,58.98,Health & Beauty,in-store
CUST_00258,2025-07-03 21:49:46.000,119.35,Health & Beauty,web
CUST_00258,2024-10-28 09:44:47.000,85.58,Groceries,mobile
CUST_00258,2024-11-09 05:02:17.000,44.99,Health & Beauty,mobile
CUST_00258,2024-10-25 19:17:50.000,185.39,Groceries,web
CUST_00258,2025-09-07 10:36:34.000,43.34,Health & Beauty,in-store
CUST_00258,2024-07-14 14:18:28.000,682.13,Electronics,mobile
CUST_00258,2025-06-26 00:03:01.000,34.58,Health & Beauty,in-store
CUST_00258,2025-06-07 13:04:58.000,66.06,Apparel,web
CUST_00258,2025-05-05 13:31:22.000,24.32,Health & Beauty,in-store
CUST_00258,2025-05-15 18:00:15.000,23.47,Groceries,mobile
CUST_00258,2025-12-09 04:42:32.000,1082.84,Electronics,in-store
CUST_00258,2025-02-25 00:09:55.000,254.57,Health & Beauty,web
CUST_00258,2024-09-28 22:08:32.000,324.43,Electronics,in-store
CUST_00258,2025-04-08 13:19:13.000,214.06,Apparel,mobile
CUST_00258,2025-04-10 20:06:34.000,1208.15,Electronics,in-store
CUST_00258,2025-02-24 14:18:10.000,79.67,Home & Garden,mobile
CUST_00258,2025-11-06 15:13:15.000,179.65,Groceries,web
CUST_00258,2025-09-28 14:10:58.000,98.41,Health & Beauty,mobile
CUST_00258,2025-01-08 01:52:33.000,232.93,Health & Beauty,in-store
CUST_00258,2024-10-04 19:45:41.000,85.18,Health & Beauty,mobile
CUST_00258,2025-01-16 13:17:09.000,798.35,Home & Garden,mobile
CUST_00258,2024-07-21 01:03:21.000,516.04,Electronics,mobile
CUST_00258,2025-01-14 11:51:26.000,198.51,Apparel,in-store
CUST_00258,2025-08-13 15:33:20.000,80.67,Groceries,mobile
CUST_00258,2024-10-02 06:15:25.000,107.51,Groceries,mobile
CUST_00258,2024-11-02 12:54:35.000,1785.13,Electronics,web
CUST_00258,2025-03-30 07:50:21.000,332.14,Apparel,in-store
CUST_00258,2024-11-19 21:19:32.000,205.36,Health & Beauty,mobile
CUST_00258,2025-11-01 20:00:52.000,105.85,Groceries,web
CUST_00258,2025-06-17 06:38:25.000,56.78,Apparel,mobile
CUST_00258,2025-01-20 12:28:54.000,123.02,Electronics,in-store
CUST_00258,2024-09-02 14:40:24.000,580.86,Home & Garden,mobile
CUST_00259,2024-12-27 15:10:56.000,535.18,Electronics,mobile
CUST_00259,2025-04-11 06:32:34.000,499.53,Apparel,in-store
CUST_00259,2025-06-10 07:36:30.000,125.95,Home & Garden,mobile
CUST_00259,2025-03-31 08:46:57.000,125.73,Groceries,mobile
CUST_00259,2025-05-25 12:39:52.000,154.39,Groceries,web
CUST_00259,2025-05-02 03:51:07.000,252.65,Health & Beauty,in-store
CUST_00259,2025-08-04 09:13:36.000,658.25,Home & Garden,web
CUST_00259,2024-07-20 19:06:53.000,830.17,Electronics,in-store
CUST_00259,2025-04-17 08:55:40.000,875.83,Electronics,in-store
CUST_00259,2025-11-26 22:17:24.000,150.73,Electronics,in-store
CUST_00259,2025-08-12 23:57:37.000,162.88,Groceries,mobile
CUST_00259,2025-08-16 14:51:42.000,345.83,Home & Garden,mobile
CUST_00259,2025-10-22 06:49:04.000,1394.30,Electronics,in-store
CUST_00259,2024-07-14 20:47:53.000,241.30,Health & Beauty,in-store
CUST_00259,2025-04-13 09:22:09.000,537.05,Electronics,web
CUST_00259,2025-10-01 22:18:08.000,52.26,Electronics,in-store
CUST_00259,2025-01-26 07:36:27.000,951.67,Electronics,web
CUST_00259,2025-09-07 23:18:12.000,244.32,Apparel,mobile
CUST_00259,2025-05-22 13:42:04.000,70.99,Groceries,in-store
CUST_00259,2025-02-07 08:28:57.000,677.33,Electronics,in-store
CUST_00259,2025-03-13 10:09:19.000,1930.32,Electronics,web
CUST_00259,2025-05-13 10:50:25.000,257.35,Apparel,in-store
CUST_00259,2025-02-23 20:51:47.000,300.00,Health & Beauty,in-store
CUST_00259,2025-10-27 02:07:13.000,213.99,Health & Beauty,in-store
CUST_00259,2025-10-18 03:41:03.000,156.49,Groceries,mobile
CUST_00259,2025-12-25 01:41:19.000,35.31,Apparel,in-store
CUST_00259,2024-07-21 19:17:38.000,1922.86,Electronics,in-store
CUST_00259,2025-10-20 00:12:13.000,443.64,Home & Garden,in-store
CUST_00259,2024-11-27 09:31:25.000,958.97,Electronics,mobile
CUST_00259,2024-09-01 13:52:54.000,109.73,Home & Garden,mobile
CUST_00259,2024-11-23 14:13:17.000,532.62,Electronics,mobile
CUST_00259,2025-08-18 21:11:59.000,157.44,Health & Beauty,in-store
CUST_00259,2025-12-04 19:48:21.000,1705.29,Electronics,in-store
CUST_00259,2025-08-11 13:59:56.000,1862.27,Electronics,in-store
CUST_00259,2025-05-02 02:28:53.000,148.28,Groceries,in-store
CUST_00259,2024-07-12 03:40:29.000,1622.11,Electronics,in-store
CUST_00259,2024-07-13 00:25:45.000,337.30,Apparel,web
CUST_00259,2025-04-27 18:14:21.000,147.21,Health & Beauty,in-store
CUST_00259,2025-09-20 19:34:41.000,1213.86,Electronics,in-store
CUST_00259,2024-12-29 16:42:58.000,1466.21,Electronics,mobile
CUST_00259,2025-07-24 03:04:20.000,1288.29,Electronics,web
CUST_00259,2024-12-02 05:53:45.000,322.25,Apparel,in-store
CUST_00259,2025-03-24 19:52:10.000,1325.55,Electronics,mobile
CUST_00259,2025-01-29 17:39:44.000,195.21,Groceries,web
CUST_00259,2025-05-20 00:06:23.000,800.81,Home & Garden,in-store
CUST_00259,2025-05-29 16:24:18.000,226.65,Home & Garden,web
CUST_00259,2024-07-03 21:40:04.000,457.92,Electronics,in-store
CUST_00259,2025-11-02 14:58:22.000,1543.30,Electronics,in-store
CUST_00259,2025-08-24 01:45:26.000,177.93,Health & Beauty,in-store
CUST_00259,2025-01-26 20:09:28.000,60.10,Groceries,web
CUST_00259,2025-06-07 22:10:02.000,1994.77,Electronics,mobile
CUST_00259,2024-12-18 16:34:49.000,531.23,Electronics,mobile
CUST_00259,2025-09-16 13:20:54.000,33.38,Home & Garden,in-store
CUST_00259,2025-01-27 17:46:45.000,684.29,Home & Garden,in-store
CUST_00259,2024-12-04 11:09:51.000,1083.48,Electronics,in-store
CUST_00259,2025-10-04 21:09:13.000,42.47,Health & Beauty,in-store
CUST_00259,2024-12-14 14:21:28.000,143.28,Apparel,web
CUST_00259,2025-07-16 05:50:25.000,164.84,Electronics,web
CUST_00259,2025-11-24 23:49:15.000,980.24,Electronics,in-store
CUST_00259,2024-07-20 14:38:27.000,1479.93,Electronics,web
CUST_00259,2024-12-07 02:14:20.000,1009.38,Electronics,mobile
CUST_00259,2024-08-26 20:10:58.000,97.13,Electronics,web
CUST_00259,2025-08-18 22:32:57.000,109.05,Groceries,web
CUST_00259,2025-03-01 01:43:18.000,1124.22,Electronics,in-store
CUST_00259,2025-06-29 21:12:17.000,988.23,Electronics,in-store
CUST_00259,2024-07-26 06:19:31.000,826.95,Electronics,mobile
CUST_00259,2025-07-01 04:53:08.000,118.14,Home & Garden,in-store
CUST_00259,2024-07-08 11:56:00.000,70.77,Health & Beauty,mobile
CUST_00259,2025-05-29 00:11:43.000,238.84,Health & Beauty,in-store
CUST_00259,2024-12-07 09:20:49.000,200.42,Electronics,mobile
CUST_00259,2025-08-21 04:06:43.000,166.45,Health & Beauty,in-store
CUST_00259,2024-08-04 19:53:15.000,348.74,Apparel,web
CUST_00259,2024-12-09 15:55:52.000,133.57,Apparel,in-store
CUST_00259,2025-12-18 00:29:05.000,262.89,Home & Garden,mobile
CUST_00259,2025-07-04 23:12:37.000,305.28,Apparel,in-store
CUST_00259,2025-05-11 00:46:55.000,103.54,Health & Beauty,mobile
CUST_00259,2024-10-10 13:13:12.000,249.56,Apparel,in-store
CUST_00259,2025-03-30 21:28:23.000,69.09,Health & Beauty,mobile
CUST_00259,2024-12-30 16:18:02.000,139.89,Health & Beauty,in-store
CUST_00259,2024-10-05 00:43:53.000,627.53,Home & Garden,in-store
CUST_00259,2024-12-03 11:14:59.000,917.31,Electronics,in-store
CUST_00259,2025-02-27 08:10:39.000,140.08,Health & Beauty,web
CUST_00259,2025-01-20 23:59:34.000,66.69,Apparel,in-store
CUST_00259,2025-06-07 15:57:36.000,1003.98,Electronics,web
CUST_00259,2025-10-08 01:15:50.000,292.23,Health & Beauty,mobile
CUST_00259,2024-09-15 12:35:19.000,1194.07,Electronics,in-store
CUST_00259,2025-04-02 22:24:08.000,1237.86,Electronics,web
CUST_00259,2024-07-03 12:00:35.000,1386.94,Electronics,mobile
CUST_00259,2025-03-12 03:30:15.000,362.32,Electronics,in-store
CUST_00259,2024-11-13 22:50:54.000,174.63,Health & Beauty,in-store
CUST_00259,2024-10-24 22:55:46.000,250.75,Apparel,in-store
